id,error
3254,3.834861
3255,4.936348
3256,4.779613
3257,3.607010
3258,4.308131
3259,1.946879
3260,0.439719
3261,2.106512
3262,5.056450
3263,2.948661
3264,3.509374
3265,2.470058
3266,1.716417
3267,1.128070
3268,1.440317
3269,0.730849
3270,3.381305
3271,3.967739
3272,5.446182
3273,5.130644
3274,0.501367
3275,2.063976
3276,0.518075
3277,2.047989
3278,5.445764
3279,0.522193
3280,3.206234
3281,5.235830
3282,4.294792
3283,3.932739
3284,4.443125
3285,4.804204
3286,1.012559
3287,3.179033
3288,2.816377
3289,1.940770
3290,1.461016
3291,2.418776
3292,5.508426
3293,0.667717
3294,4.982137
3295,3.689059
3296,3.177978
3297,2.692234
3298,3.895861
3299,1.465009
3300,4.245375
3301,4.818937
3302,1.500265
3303,2.519264
3304,3.790242
3305,0.524363
3306,3.595152
3307,0.448587
3308,1.674048
3309,2.289315
3310,1.370093
3311,2.968681
3312,3.118118
3313,0.936551
3314,2.701169
3315,3.565980
3316,4.303968
3317,2.522661
3318,4.539118
3319,4.175271
3320,2.830123
3321,1.268180
3322,5.175353
3323,3.918770
3324,2.205838
3325,3.552495
3326,3.710241
3327,0.379402
3328,1.365438
3329,1.613261
3330,0.502355
3331,2.758917
3332,2.134140
3333,0.557100
3334,2.779670
3335,1.444588
3336,1.057039
3337,1.306189
3338,1.658770
3339,2.622764
3340,1.032440
3341,5.851267
3342,1.391577
3343,0.846558
3344,2.940833
3345,1.627065
3346,2.189499
3347,2.189564
3348,1.079875
3349,2.806229
3350,1.058811
3351,1.801151
3352,2.676372
3353,3.886116
3354,4.094281
3355,1.185829
3356,1.669719
3357,3.696812
3358,1.194312
3359,1.056523
3360,4.865808
3361,5.331197
3362,2.927305
3363,4.837982
3364,3.163174
3365,2.882855
3366,0.471192
3367,2.160281
3368,5.019136
3369,1.110331
3370,2.526774
3371,4.804226
3372,0.553612
3373,2.709887
3374,4.019585
3375,1.107037
3376,2.434055
3377,2.581992
3378,2.452073
3379,0.676486
3380,4.007240
3381,3.597557
3382,3.846091
3383,4.090208
3384,3.283873
3385,1.136911
3386,3.326812
3387,2.428646
3388,1.375535
3389,1.788467
3390,4.273304
3391,0.790803
3392,4.940609
3393,2.083610
3394,5.351439
3395,3.513133
3396,3.505953
3397,0.740250
3398,5.237566
3399,2.576435
3400,2.616507
3401,4.891054
3402,1.787121
3403,0.619510
3404,2.654917
3405,0.668917
3406,5.723162
3407,4.404037
3408,2.137088
3409,3.495890
3410,0.846387
3411,1.369900
3412,3.583677
3413,1.425031
3414,4.102217
3415,4.824745
3416,4.818085
3417,3.077644
3418,5.257407
3419,0.958863
3420,1.168017
3421,1.434761
3422,3.190936
3423,2.066540
3424,1.766934
3425,2.815262
3426,4.245409
3427,1.401416
3428,0.693858
3429,2.101593
3430,0.968491
3431,3.311304
3432,2.428737
3433,0.718610
3434,0.986463
3435,0.675930
3436,3.384200
3437,4.635189
3438,4.780583
3439,3.338906
3440,1.696276
3441,5.600068
3442,4.878865
3443,3.439618
3444,4.184905
3445,5.163351
3446,1.361695
3447,1.319795
3448,1.451083
3449,1.601925
3450,5.265301
3451,4.775578
3452,2.006048
3453,3.471156
3454,3.982478
3455,1.448603
3456,3.286989
3457,2.454984
3458,1.026322
3459,1.445925
3460,4.437641
3461,1.212676
3462,5.209639
3463,5.418909
3464,2.520313
3465,0.523278
3466,4.475552
3467,4.949867
3468,1.462703
3469,2.135781
3470,5.294889
3471,4.097604
3472,3.287956
3473,1.114616
3474,0.711656
3475,4.158709
3476,0.971695
3477,1.113544
3478,4.449758
3479,2.166198
3480,1.622913
3481,1.315232
3482,4.713007
3483,1.726405
3484,1.246834
3485,2.637605
3486,5.588483
3487,2.347077
3488,2.344491
3489,0.840614
3490,3.765317
3491,4.560103
3492,4.721067
3493,4.040243
3494,4.973337
3495,2.779862
3496,1.673962
3497,5.177500
3498,3.753871
3499,3.801928
3500,3.849488
3501,5.136727
3502,4.217428
3503,2.039458
3504,1.177019
3505,2.746167
3506,2.846752
3507,1.340554
3508,0.816741
3509,1.407685
3510,1.357917
3511,5.297793
3512,3.182216
3513,2.385022
3514,5.566557
3515,3.982777
3516,4.625390
3517,1.023689
3518,4.268636
3519,4.979297
3520,2.917300
3521,3.921747
3522,2.544176
3523,3.401098
3524,4.189875
3525,1.169506
3526,1.927468
3527,0.813605
3528,2.531080
3529,2.448046
3530,3.031098
3531,2.965839
3532,2.541010
3533,5.053933
3534,5.376032
3535,1.065483
3536,5.247683
3537,3.820334
3538,3.711718
3539,0.848421
3540,4.306426
3541,1.608524
3542,5.010658
3543,1.133861
3544,4.111427
3545,2.390667
3546,5.090594
3547,3.172005
3548,0.512897
3549,4.574841
3550,2.365931
3551,3.248176
3552,2.749965
3553,1.181017
3554,4.973458
3555,3.727010
3556,5.143045
3557,2.346229
3558,4.607499
3559,5.109678
3560,4.419781
3561,3.191406
3562,3.171153
3563,1.661587
3564,4.814272
3565,1.503064
3566,5.203483
3567,3.420623
3568,3.526221
3569,3.945558
3570,0.625141
3571,2.897886
3572,0.955282
3573,1.981603
3574,2.152888
3575,3.159720
3576,1.182742
3577,2.898446
3578,3.572311
3579,1.574373
3580,0.686273
3581,2.742277
3582,3.573754
3583,1.706031
3584,2.986296
3585,1.859056
3586,1.155336
3587,4.939006
3588,4.102607
3589,5.431897
3590,1.401131
3591,2.732116
3592,1.288679
3593,3.075913
3594,3.875904
3595,2.350601
3596,2.824908
3597,5.137424
3598,3.058192
3599,2.089769
3600,5.394371
3601,5.521024
3602,5.318742
3603,2.482512
3604,1.557110
3605,1.034005
3606,0.974741
3607,3.017780
3608,3.786054
3609,4.191558
3610,5.415094
3611,4.062008
3612,2.232632
3613,5.381089
3614,1.052078
3615,0.788331
3616,2.953925
3617,1.912908
3618,4.085239
3619,3.982576
3620,4.747075
3621,3.208309
3622,2.112151
3623,2.418980
3624,3.628410
3625,5.003675
3626,1.772668
3627,4.960700
3628,1.670510
3629,3.582751
3630,5.119115
3631,2.073253
3632,4.748945
3633,2.304021
3634,5.038631
3635,4.053321
3636,4.691736
3637,2.754849
3638,4.025746
3639,2.380568
3640,1.333161
3641,1.677466
3642,0.516968
3643,2.560454
3644,1.454600
3645,4.145007
3646,1.274192
3647,5.321450
3648,4.237636
3649,4.305588
3650,2.868901
3651,2.368065
3652,0.535620
3653,1.835756
3654,4.784538
3655,2.540884
3656,2.474281
3657,5.077196
3658,2.207499
3659,3.687204
3660,2.562841
3661,1.611477
3662,4.948431
3663,2.110568
3664,1.919834
3665,3.471896
3666,2.379420
3667,3.667715
3668,2.695414
3669,3.417294
3670,5.013185
3671,3.521606
3672,1.139005
3673,2.259569
3674,4.713889
3675,2.998982
3676,2.032906
3677,3.632301
3678,4.497077
3679,3.042895
3680,4.744210
3681,1.836090
3682,1.436312
3683,1.428293
3684,5.369132
3685,0.417484
3686,4.331518
3687,5.144304
3688,2.678134
3689,2.320057
3690,1.451359
3691,2.624234
3692,1.167689
3693,3.558730
3694,2.755907
3695,2.347936
3696,0.636908
3697,3.995553
3698,2.823191
3699,3.301801
3700,2.008992
3701,4.908492
3702,4.125420
3703,2.777330
3704,4.698482
3705,1.027793
3706,3.003388
3707,1.909333
3708,1.223530
3709,2.571550
3710,1.132765
3711,3.310623
3712,2.400505
3713,4.987084
3714,4.243433
3715,0.541345
3716,2.884582
3717,3.505143
3718,3.494894
3719,1.504217
3720,2.585467
3721,2.891793
3722,3.594887
3723,4.501627
3724,3.522623
3725,1.485144
3726,2.306765
3727,2.691088
3728,4.074908
3729,1.649518
3730,1.381656
3731,4.942003
3732,2.797938
3733,2.986714
3734,3.167092
3735,2.138154
3736,4.573215
3737,2.425302
3738,2.885839
3739,3.407812
3740,3.204991
3741,5.142341
3742,5.556705
3743,1.111760
3744,5.119273
3745,5.148955
3746,4.182949
3747,4.010964
3748,1.138951
3749,4.875530
3750,4.587958
3751,2.888097
3752,1.801823
3753,1.307073
3754,4.286670
3755,5.581541
3756,2.422574
3757,4.180612
3758,3.532496
3759,4.026362
3760,2.697567
3761,1.343573
3762,5.171945
3763,4.019039
3764,0.645979
3765,3.649614
3766,3.089431
3767,4.547651
3768,5.294108
3769,3.364535
3770,2.612897
3771,2.358921
3772,5.363419
3773,1.988530
3774,3.917786
3775,3.063083
3776,0.841328
3777,2.532978
3778,5.069769
3779,4.021065
3780,4.498805
3781,3.127196
3782,1.907289
3783,4.248325
3784,4.000343
3785,3.140298
3786,0.635456
3787,3.406253
3788,5.738597
3789,1.086225
3790,0.804935
3791,1.105801
3792,0.571293
3793,3.557088
3794,0.985798
3795,2.807186
3796,4.585220
3797,4.226578
3798,0.828414
3799,1.830432
3800,4.323241
3801,4.136508
3802,5.235521
3803,4.894232
3804,2.107712
3805,0.875821
3806,4.657721
3807,2.362655
3808,2.723256
3809,2.293059
3810,2.279086
3811,2.341725
3812,2.369452
3813,2.563921
3814,5.241504
3815,1.089277
3816,1.532444
3817,5.275518
3818,1.957923
3819,0.974093
3820,2.100119
3821,0.784564
3822,4.706300
3823,3.660195
3824,2.717587
3825,2.127946
3826,3.043835
3827,5.056851
3828,4.529043
3829,1.542305
3830,5.216733
3831,1.380770
3832,5.362772
3833,1.231202
3834,1.216297
3835,4.527097
3836,4.214716
3837,3.718583
3838,4.386322
3839,1.505598
3840,3.004205
3841,2.018250
3842,3.807036
3843,2.623532
3844,3.437786
3845,3.350293
3846,1.318613
3847,2.793686
3848,4.506780
3849,3.050839
3850,4.511923
3851,2.542093
3852,4.024289
3853,1.657848
3854,3.231120
3855,4.893069
3856,0.802788
3857,5.230608
3858,1.095933
3859,3.541971
3860,0.972307
3861,3.294456
3862,4.380038
3863,5.180991
3864,3.361568
3865,2.644769
3866,3.403136
3867,3.815202
3868,1.804789
3869,3.632098
3870,1.810073
3871,2.907169
3872,3.822613
3873,3.073852
3874,0.772625
3875,3.662912
3876,3.388357
3877,1.307258
3878,3.305853
3879,2.828276
3880,4.036759
3881,1.455589
3882,3.032625
3883,4.530542
3884,4.323869
3885,4.480310
3886,0.963076
3887,2.462263
3888,1.000985
3889,2.859624
3890,0.520858
3891,4.645859
3892,4.839820
3893,2.946699
3894,0.962405
3895,4.249358
3896,4.564116
3897,0.835026
3898,0.645219
3899,5.119334
3900,4.089113
3901,1.167582
3902,3.934939
3903,2.626516
3904,4.044358
3905,3.034670
3906,2.529873
3907,1.318256
3908,3.512564
3909,0.405874
3910,1.890117
3911,4.528634
3912,0.786439
3913,4.886738
3914,0.979118
3915,2.063136
3916,3.872950
3917,2.468120
3918,1.477140
3919,1.174128
3920,3.370539
3921,3.898171
3922,2.941872
3923,5.790969
3924,2.522055
3925,3.036070
3926,3.756524
3927,2.329748
3928,1.666944
3929,3.035588
3930,2.582165
3931,5.300889
3932,2.825325
3933,5.166216
3934,3.293316
3935,4.463862
3936,2.591460
3937,0.718524
3938,1.589452
3939,4.564304
3940,5.048530
3941,1.146601
3942,3.544595
3943,3.107255
3944,1.551990
3945,1.183251
3946,4.481339
3947,3.449413
3948,1.330225
3949,4.464865
3950,4.657327
3951,2.839412
3952,5.045723
3953,1.241214
3954,4.752421
3955,2.925528
3956,4.005039
3957,5.393384
3958,3.068439
3959,2.339055
3960,1.971704
3961,2.769413
3962,1.841115
3963,0.866788
3964,3.964756
3965,2.151943
3966,2.157847
3967,4.451083
3968,1.513261
3969,3.518782
3970,4.796160
3971,2.382338
3972,2.581920
3973,4.077390
3974,3.602311
3975,1.420773
3976,4.843772
3977,3.388441
3978,0.735067
3979,1.435343
3980,4.819626
3981,1.264879
3982,3.705327
3983,1.038734
3984,1.632204
3985,4.932651
3986,4.191282
3987,2.774313
3988,0.434099
3989,4.900857
3990,4.139147
3991,3.737053
3992,3.286311
3993,0.865173
3994,1.078591
3995,4.422800
3996,3.753057
3997,4.043949
3998,1.054111
3999,4.852289
4000,3.462790
4001,5.017531
4002,1.367221
4003,3.010012
4004,2.177215
4005,3.278613
4006,0.612841
4007,2.788865
4008,2.490553
4009,2.404380
4010,4.300455
4011,2.222102
4012,4.229184
4013,0.892526
4014,3.732472
4015,2.737571
4016,1.430316
4017,3.276461
4018,5.229553
4019,3.897302
4020,0.963748
4021,2.888578
4022,1.870182
4023,0.939537
4024,4.691512
4025,3.551025
4026,2.911122
4027,4.383368
4028,2.999040
4029,4.970979
4030,2.258737
4031,4.678010
4032,5.315197
4033,3.487219
4034,1.532095
4035,4.681655
4036,0.620858
4037,0.595137
4038,5.388532
4039,3.407953
4040,4.586736
4041,2.023270
4042,2.393303
4043,3.358477
4044,3.574149
4045,2.862482
4046,2.651426
4047,1.575598
4048,2.308591
4049,4.126946
4050,1.975620
4051,4.311353
4052,2.051860
4053,0.853826
4054,3.459152
4055,1.192168
4056,0.886082
4057,2.925399
4058,2.796383
4059,2.805646
4060,4.878084
4061,2.568853
4062,4.936311
4063,3.232672
4064,5.031488
4065,3.359451
4066,2.833949
4067,2.097861
4068,4.026716
4069,4.247871
4070,2.926428
4071,1.401306
4072,5.216426
4073,1.114555
4074,3.472424
4075,1.394054
4076,2.599009
4077,4.845803
4078,4.294452
4079,4.909062
4080,4.086222
4081,2.141841
4082,3.906993
4083,3.974460
4084,3.108442
4085,2.882607
4086,3.340728
4087,1.150310
4088,1.663872
4089,1.634700
4090,5.372936
4091,4.810584
4092,1.118993
4093,5.123435
4094,0.843161
4095,3.750069
4096,3.478237
4097,0.831089
4098,1.473454
4099,2.119691
4100,3.270130
4101,2.537107
4102,4.182852
4103,5.025072
4104,2.400447
4105,4.118260
4106,2.127252
4107,5.615366
4108,2.657156
4109,3.064363
4110,3.242484
4111,2.327260
4112,4.453566
4113,1.130907
4114,1.545364
4115,5.134832
4116,1.200757
4117,1.049416
4118,3.137840
4119,1.523768
4120,3.242982
4121,1.529576
4122,5.250281
4123,5.794396
4124,4.537016
4125,2.544799
4126,3.602947
4127,2.397627
4128,3.747823
4129,1.422849
4130,1.347282
4131,0.928488
4132,2.119846
4133,1.499727
4134,1.251222
4135,4.114019
4136,2.468906
4137,5.115571
4138,4.248462
4139,2.982963
4140,1.536539
4141,2.553379
4142,2.362050
4143,0.993244
4144,1.490750
4145,2.531434
4146,4.015816
4147,4.547847
4148,2.862851
4149,5.161667
4150,2.712162
4151,4.523426
4152,2.839331
4153,4.270330
4154,2.924476
4155,1.814294
4156,3.941065
4157,1.363644
4158,5.411059
4159,5.058951
4160,1.420443
4161,3.226819
4162,1.534717
4163,1.336719
4164,4.798619
4165,4.891260
4166,2.603083
4167,1.948354
4168,4.041649
4169,2.602344
4170,5.041505
4171,3.116427
4172,2.324631
4173,2.056043
4174,5.043901
4175,3.587354
4176,5.364516
4177,5.406394
4178,3.997115
4179,5.208120
4180,3.478799
4181,0.678111
4182,1.658910
4183,3.263443
4184,5.123486
4185,4.921783
4186,1.494500
4187,1.045886
4188,0.669835
4189,3.261057
4190,2.475791
4191,3.701646
4192,3.280990
4193,4.599636
4194,2.541597
4195,2.678569
4196,0.572743
4197,4.493548
4198,3.056302
4199,4.128418
4200,2.108387
4201,2.184011
4202,2.322005
4203,3.187764
4204,4.639221
4205,4.375136
4206,1.892223
4207,0.569507
4208,0.924197
4209,5.237214
4210,4.201316
4211,1.916436
4212,1.616221
4213,3.637989
4214,3.780693
4215,3.540094
4216,4.112022
4217,1.575085
4218,2.471488
4219,2.684297
4220,3.678821
4221,1.532000
4222,2.149941
4223,1.488294
4224,3.801716
4225,5.323361
4226,4.268557
4227,1.879831
4228,4.098454
4229,0.523196
4230,4.887485
4231,0.670308
4232,0.634234
4233,3.316347
4234,1.225045
4235,3.648938
4236,3.708581
4237,2.099769
4238,4.159010
4239,1.803625
4240,4.346582
4241,1.124067
4242,5.235819
4243,4.135365
4244,0.554407
4245,1.896666
4246,0.694305
4247,4.195235
4248,1.540497
4249,4.317200
4250,1.232359
4251,1.012584
4252,4.629326
4253,0.710231
4254,4.607561
4255,5.291117
4256,4.146381
4257,3.049584
4258,2.841161
4259,5.032212
4260,4.209579
4261,1.574555
4262,1.814038
4263,2.668015
4264,5.465767
4265,2.931274
4266,2.432087
4267,2.087780
4268,3.718017
4269,2.112532
4270,1.031122
4271,2.922553
4272,4.044568
4273,2.787040
4274,1.524451
4275,2.837319
4276,2.242536
4277,1.824434
4278,4.330314
4279,2.190752
4280,1.330673
4281,5.898073
4282,3.801557
4283,2.268717
4284,3.981082
4285,2.674287
4286,3.069426
4287,5.555295
4288,1.855623
4289,4.057084
4290,5.303928
4291,2.487459
4292,3.881628
4293,0.990957
4294,2.042983
4295,5.210756
4296,2.705985
4297,2.266443
4298,0.538971
4299,0.687490
4300,1.655039
4301,0.553409
4302,3.976135
4303,3.311574
4304,3.260595
4305,2.186300
4306,5.160335
4307,1.923480
4308,2.877851
4309,4.759874
4310,5.180974
4311,4.235103
4312,1.605216
4313,4.363452
4314,0.539909
4315,2.933957
4316,3.320702
4317,2.953601
4318,5.245175
4319,2.743467
4320,3.525589
4321,1.158175
4322,1.044730
4323,2.580387
4324,5.684429
4325,4.281715
4326,4.356008
4327,3.186153
4328,5.564130
4329,4.845396
4330,4.495816
4331,2.189468
4332,1.174765
4333,1.619151
4334,2.987384
4335,1.185224
4336,3.792797
4337,4.260163
4338,2.196571
4339,3.501021
4340,1.985494
4341,0.948065
4342,3.844898
4343,4.874035
4344,5.023700
4345,4.641679
4346,3.459268
4347,1.038508
4348,5.145770
4349,3.912384
4350,0.746529
4351,2.381429
4352,3.974687
4353,4.125608
4354,5.194106
4355,0.997359
4356,5.141219
4357,4.391228
4358,2.535899
4359,1.908809
4360,4.673012
4361,4.680414
4362,3.483303
4363,4.061763
4364,3.256934
4365,1.203986
4366,5.152112
4367,3.418626
4368,2.100607
4369,0.793381
4370,0.509843
4371,4.876996
4372,3.668452
4373,5.441859
4374,2.748416
4375,1.727113
4376,2.523746
4377,1.689529
4378,3.452836
4379,1.110234
4380,2.535346
4381,1.691507
4382,1.037199
4383,2.280640
4384,2.421196
4385,0.530283
4386,1.429692
4387,2.623693
4388,2.392178
4389,4.607156
4390,2.492162
4391,4.967946
4392,3.682129
4393,3.035594
4394,2.243627
4395,5.537224
4396,4.691229
4397,3.505149
4398,1.334985
4399,2.660019
4400,3.461394
4401,2.736771
4402,1.100140
4403,2.038539
4404,5.125090
4405,5.154441
4406,0.532543
4407,4.764613
4408,1.753550
4409,1.377472
4410,1.331586
4411,2.629824
4412,1.253983
4413,4.648666
4414,3.101976
4415,1.094074
4416,2.974631
4417,0.895261
4418,3.302850
4419,0.886518
4420,2.423297
4421,2.699787
4422,3.925106
4423,2.184101
4424,3.852266
4425,1.781026
4426,1.722190
4427,2.570900
4428,5.015757
4429,2.520802
4430,3.988904
4431,5.617373
4432,5.403955
4433,1.042427
4434,1.599028
4435,4.661795
4436,4.742647
4437,5.426499
4438,2.127637
4439,4.887603
4440,1.470210
4441,2.000467
4442,2.645406
4443,3.331536
4444,1.213566
4445,4.025492
4446,2.161816
4447,1.589815
4448,5.321494
4449,2.236782
4450,2.500541
4451,4.336897
4452,1.840048
4453,2.431965
4454,1.786244
4455,2.158419
4456,2.042022
4457,0.633586
4458,1.525947
4459,2.808609
4460,0.928316
4461,4.735125
4462,4.140277
4463,4.286768
4464,4.931725
4465,1.557725
4466,1.986914
4467,1.879163
4468,1.724815
4469,3.346993
4470,3.735202
4471,0.630675
4472,4.207728
4473,1.239909
4474,1.065200
4475,4.027506
4476,0.830035
4477,1.705856
4478,2.030904
4479,1.793561
4480,4.244109
4481,4.000794
4482,3.047776
4483,4.045366
4484,5.519981
4485,4.981886
4486,4.685229
4487,3.705967
4488,2.984231
4489,2.975666
4490,1.401531
4491,2.405336
4492,1.126933
4493,3.919343
4494,1.848843
4495,3.999149
4496,1.426282
4497,4.808309
4498,4.938130
4499,1.753336
4500,4.544752
4501,0.560336
4502,5.337793
4503,1.461143
4504,3.745961
4505,3.090827
4506,1.181765
4507,0.665041
4508,5.690922
4509,2.589766
4510,1.150663
4511,4.674145
4512,1.736612
4513,3.104176
4514,3.512405
4515,4.033389
4516,3.564908
4517,3.161191
4518,1.468119
4519,5.427770
4520,0.619803
4521,0.577061
4522,3.751050
4523,5.224244
4524,5.414851
4525,3.301307
4526,1.881523
4527,3.306813
4528,1.177300
4529,3.391704
4530,0.776773
4531,3.323084
4532,2.181093
4533,1.741926
4534,1.360007
4535,2.741528
4536,1.615652
4537,3.787699
4538,1.495543
4539,4.823606
4540,0.764122
4541,1.036711
4542,0.824762
4543,2.434302
4544,0.746167
4545,5.132369
4546,4.558600
4547,3.520195
4548,0.705672
4549,2.485098
4550,4.828828
4551,2.115537
4552,3.321548
4553,4.589075
4554,4.199655
4555,0.825943
4556,3.145679
4557,5.056603
4558,3.201069
4559,3.297214
4560,5.426908
4561,0.823657
4562,2.254847
4563,4.270819
4564,3.986662
4565,1.435357
4566,1.534878
4567,3.180461
4568,4.803482
4569,1.565146
4570,3.249620
4571,5.387800
4572,5.245689
4573,3.100809
4574,3.835872
4575,4.569712
4576,1.663353
4577,4.150327
4578,3.333343
4579,1.859013
4580,3.977686
4581,0.667318
4582,2.072202
4583,0.907595
4584,5.029438
4585,5.330073
4586,3.991712
4587,2.744259
4588,3.564069
4589,3.992674
4590,4.677746
4591,0.731578
4592,0.670985
4593,4.901416
4594,4.674929
4595,1.181544
4596,1.260246
4597,3.904958
4598,5.236204
4599,4.209340
4600,3.188517
4601,3.772744
4602,1.391845
4603,5.407716
4604,0.643529
4605,4.470654
4606,5.349140
4607,1.230615
4608,1.140060
4609,4.859438
4610,2.661361
4611,2.446042
4612,0.691415
4613,1.553901
4614,1.987604
4615,2.944515
4616,2.882118
4617,2.610287
4618,4.256841
4619,3.420660
4620,3.394413
4621,2.335497
4622,3.156020
4623,3.289271
4624,0.691449
4625,2.923263
4626,1.263970
4627,0.725724
4628,4.875162
4629,4.073583
4630,0.531085
4631,1.861534
4632,1.866878
4633,1.098945
4634,3.385973
4635,5.147928
4636,5.094244
4637,3.601305
4638,1.920032
4639,4.305525
4640,4.094204
4641,0.816554
4642,5.277934
4643,0.692293
4644,0.726713
4645,4.726451
4646,4.488612
4647,0.543192
4648,1.433924
4649,2.868146
4650,3.197018
4651,4.264942
4652,2.867796
4653,1.537770
4654,5.403590
4655,1.896794
4656,0.963477
4657,2.132633
4658,4.422075
4659,2.412576
4660,0.978453
4661,4.558583
4662,0.824640
4663,3.573381
4664,5.342406
4665,3.610633
4666,4.066585
4667,1.887809
4668,5.428280
4669,1.152719
4670,4.064587
4671,3.501419
4672,4.517929
4673,2.664722
4674,2.833827
4675,1.785677
4676,3.442271
4677,1.175061
4678,4.410067
4679,2.319318
4680,1.058255
4681,2.150107
4682,4.878749
4683,3.139836
4684,5.461809
4685,4.793728
4686,4.190542
4687,4.087274
4688,3.963965
4689,1.000019
4690,4.593853
4691,0.523559
4692,5.879722
4693,3.603955
4694,0.756712
4695,1.081362
4696,1.862614
4697,1.500230
4698,0.887260
4699,3.169891
4700,3.562186
4701,2.626191
4702,4.401671
4703,3.795831
4704,2.785216
4705,4.437752
4706,3.322436
4707,5.412387
4708,0.853427
4709,2.830054
4710,2.740933
4711,3.461687
4712,4.627417
4713,4.573487
4714,2.709019
4715,4.902367
4716,3.077742
4717,3.358260
4718,2.574262
4719,3.340766
4720,5.065250
4721,1.779571
4722,4.804584
4723,3.411706
4724,1.461754
4725,1.313324
4726,0.618580
4727,4.689850
4728,2.004325
4729,4.070007
4730,4.004370
4731,3.669786
4732,3.581294
4733,5.111148
4734,2.037849
4735,4.776526
4736,2.498669
4737,3.543808
4738,1.019557
4739,4.640330
4740,0.540170
4741,4.199068
4742,2.554344
4743,3.119224
4744,0.653308
4745,5.245202
4746,4.849946
4747,4.061584
4748,4.095570
4749,4.756882
4750,1.187934
4751,3.571355
4752,2.329847
4753,3.041156
4754,1.495915
4755,1.241464
4756,5.182581
4757,3.419158
4758,3.301078
4759,2.667899
4760,1.721852
4761,3.539739
4762,2.679940
4763,5.015873
4764,5.160179
4765,1.971744
4766,4.717576
4767,4.508177
4768,2.070484
4769,1.036136
4770,4.613929
4771,4.376409
4772,2.271479
4773,0.730845
4774,3.783052
4775,2.910530
4776,3.083256
4777,5.174583
4778,1.163470
4779,3.081362
4780,3.949282
4781,1.304576
4782,5.255689
4783,3.276880
4784,4.178713
4785,3.389590
4786,4.158570
4787,0.672752
4788,3.806133
4789,2.256558
4790,3.084153
4791,3.964500
4792,3.547355
4793,2.611481
4794,5.221442
4795,5.066091
4796,5.340456
4797,3.055638
4798,2.233553
4799,3.426605
4800,3.184631
4801,0.855828
4802,1.439998
4803,1.842802
4804,4.872613
4805,5.238240
4806,2.520607
4807,4.443584
4808,5.410682
4809,2.229844
4810,4.789947
4811,1.653387
4812,1.679380
4813,3.456699
4814,1.658748
4815,2.083939
4816,4.721998
4817,1.457360
4818,3.602028
4819,5.687125
4820,2.348320
4821,2.767441
4822,4.812599
4823,2.262800
4824,2.814719
4825,4.854759
4826,2.688105
4827,4.031294
4828,3.929619
4829,4.492465
4830,4.866008
4831,4.959516
4832,5.505897
4833,3.169523
4834,5.047543
4835,1.988754
4836,4.338159
4837,4.046143
4838,5.801393
4839,4.958202
4840,5.080855
4841,3.450123
4842,3.393887
4843,2.734539
4844,1.756107
4845,1.625334
4846,2.920837
4847,3.697473
4848,1.859808
4849,3.052960
4850,3.491578
4851,5.429102
4852,3.619930
4853,0.656263
4854,3.198872
4855,1.289594
4856,1.845897
4857,2.290384
4858,2.828785
4859,3.613763
4860,5.063043
4861,4.955982
4862,1.016437
4863,4.044938
4864,3.322717
4865,4.966957
4866,5.233707
4867,5.300686
4868,5.241063
4869,2.253176
4870,1.222360
4871,0.478446
4872,1.203115
4873,2.458776
4874,4.602967
4875,1.744106
4876,4.531032
4877,1.473744
4878,4.362399
4879,4.506216
4880,2.001543
4881,1.293974
4882,0.849218
4883,2.494439
4884,5.472542
4885,2.761376
4886,4.813468
4887,2.519017
4888,3.032022
4889,3.631572
4890,2.430945
4891,2.989202
4892,1.487604
4893,2.817600
4894,2.737529
4895,3.326305
4896,3.018796
4897,1.021335
4898,2.728443
4899,4.589103
4900,1.210095
4901,3.012581
4902,3.749354
4903,2.273115
4904,3.052014
4905,4.342651
4906,0.648956
4907,3.769906
4908,2.322873
4909,1.115342
4910,3.148465
4911,3.734956
4912,3.637775
4913,4.578835
4914,0.870633
4915,2.088543
4916,5.137165
4917,4.683714
4918,0.527783
4919,3.462113
4920,2.746360
4921,0.907291
4922,5.800867
4923,5.171192
4924,1.819529
4925,2.765696
4926,5.047174
4927,1.314329
4928,4.197047
4929,2.875236
4930,5.042164
4931,1.698627
4932,5.271040
4933,0.541860
4934,3.426720
4935,2.896488
4936,4.090242
4937,4.807391
4938,2.708738
4939,1.670162
4940,3.162406
4941,3.833703
4942,3.017536
4943,4.576588
4944,0.916165
4945,2.988491
4946,5.220464
4947,1.979027
4948,1.151707
4949,1.201455
4950,2.259037
4951,5.617942
4952,2.176426
4953,1.295261
4954,1.143054
4955,1.811250
4956,1.234504
4957,1.169138
4958,2.846867
4959,2.527323
4960,3.590545
4961,5.211922
4962,1.481568
4963,5.297019
4964,2.562741
4965,4.002897
4966,4.134027
4967,1.009078
4968,4.137664
4969,3.870396
4970,2.173719
4971,3.305711
4972,3.669270
4973,2.608435
4974,4.228856
4975,0.599506
4976,3.068540
4977,3.505120
4978,3.911748
4979,4.655009
4980,1.858433
4981,3.569366
4982,5.178947
4983,4.985036
4984,3.160771
4985,3.624803
4986,2.967033
4987,1.973118
4988,3.208836
4989,1.378201
4990,2.250538
4991,1.654141
4992,5.313997
4993,1.522354
4994,5.333439
4995,3.690603
4996,2.168232
4997,4.580865
4998,2.420729
4999,4.867386
5000,4.400380
5001,3.937553
5002,1.946353
